post_text,label
"It's just pure ignorance,  they judge far too much, they would have to go through it, only then would they realise how cruel they have been to people suffering from a mental illness...I've been suffering from depression for many years and yes I've tried to end my life several times. I'm not ashamed of myself for being mentally ill but what has shocked me and deeply hurt me is that some people have turned their back on me yet I've always been there for them...",1
"Some have supportive families. I am one that does not. I have 4 chikdren and of the four, only 2 speak to me and tney are unable to help.me in any way. The other two well, one is an addict and the older is embarrased of me as her Mother. I was forced to.live with my oldet Sister this past Feb and ahe just don't understand what is going on with me and has no interest in learning. She is verbally abusive and i feel very enslaved in her home. I'm not allowed to have a bad day and it's getting harder to fake being happy in her home. My stress level is through the roof. Thank God for a good Therapist and a even better Psychiatrist that is steadily getting my meds increased to a threuaputic level. My highlight daily is checking the mail awaiting word from Social Security to hear about my disabilty. Please pray that I get out of this situation soon!!! 

And GOD BLESS THE WRITER OF THIS POST FOR COMING OUT OF YOUR DARKNESS!!!",1
"I was very afraid to share this. Most people didn't know to the extreme I went or even that I was suffering. I felt stigmatized. But then, I realized that there are so many out there that feel all alone, like I did. And a guiding hand or a shoulder to cry on could help. I want to be that person. It was therapeutic to share my story. I cried in relief after I wrote this. So much weight was lifted. I pray others can have strength to keep fighting like the warriors they are.",1
"Thanks for sharing your  story.   I too am in that tunnel of darkness and confussion.  Are you LDS?  I am and I'm so thankful for my blessing and church, but I too keep pushing it away... just from the fear, anxiety and depression.   I've got myself on a horrible ride and I just can't get off.  Good luck to all of us in peril.",1
I'm crying. I read this all the way through and I am where you were. I'm scared and so alone and I can't ever stick with treatment because I can't keep up with copays. Everything is way out of control. I hope there is a life after where I am. I cried from start to finish and through comments.,1
"There IS!! oh honey, hang in there. The road is hard, but you're not alone. I'm here, even with whatever distance is between us, I understand that spot of fear, and unknowing. I lived it for longer than I thought bearable. You are so loved!! I'm not just saying this, I really will be here for you. Message me if you need to vent. Let me hold your hand.   ",1
"From the sounds of it she lives where I live and that will be no help.  They may possibly give her 1 dose of an anti anxiety med and send her out. Unless you've attempted suicide you get close to nothing.  They will call her med seeking and not help.  I was not suicidal but wanted to harm my children,went in immediately to be hospitalized. They put me in a hall on a bed for 12 hours in er then sent me home because I was no danger to anyone and they couldn't waste a bed on me",1
"I got free help at a state run facility while I was in Utah. I let slip that I was considering suicide a few years ago, my mom saw and got scared, she called my university health center, they called the cops, the cops paid me a visit and go me in. Not the preferred route, but I got the meds I needed and the only thing I was required to do was to go to a group therapy session once a week. Didn't matter which one, I just signed in and it counted. I would highly suggest going to the nearest department of health and welfare and explaining the situation. It may take you a few days, it may not, to see a doctor but they'll get you squared away. 

Do you have any family the kids can stay with in the area? It might be better for them; they won't get lost in the system, you can see them whenever, and they won't have to see you go through this. There's also the possibility that during one of your drunken moments, you hurt one by accident (I dunno if you're a mean drunk or not). You have to ask yourself, do you really wat you two precious little kids to see you do this to yourself?",1
"Yes, from all the comments here, there are many things you can do.

Check with your state to see what mental health services they offer. Most will have free meds for you. And you can call their emergency number which is listed on the state website. 

Some states do use the first call for help line of 211. 

And hospitals will help. You will not lose your kids as long as you show you are getting help. Social Services may visit you in the hospital to see how you are doing, but that's ok. As long as you have a stable and safe, clean home, they won't take your child. Most of the time they don't even get involved unless someone calls to make a charge, so don't worry",1
Yep I am off my meds for 6 months. Miserable and not functional. To go see a new dr with no insurance is ridiculous.,1
U WILL NOT lose ur kids if u get help. Thats absurd. If anything it shows ur taking care of urself. I live in the states as well..ive been hospitalized a few times and still have my child...there was never a threat that i wouldnt so please dont let that deter u from getting help.,1
"She's the one who said she was afraid her kid would be taken away. So I assumed the dad is not there.

And from what was written it seems she can have the meds if she goes to an appointment but she can't afford to go to the appointment. I.e. no car or no gas money.  Which is why I suggested medical transport.  We have it in MI but I do t know about other states. We also have your ride which is similar but you have to pay for it and it's like 2 bucks",1
"Cut them off! It is what I had to do with my family. They knew, knew more than I. Hospitalized twice in my teens and no one would tell me what was wrong. Chose, instead, to demonize me for using drugs (really didn't want to see me without them). Knew I was sick yet chose to judge me as a horrible person and dope fiend. When I finally found out and that they know all along, I cut them off. I don't need them.",1
"I have excepted what I am, my worst fears I see it in my kids and don't know what to do to help",1
Colleen I'll listen to you I've struggled for 20 years and girl I've survived you can too!!!,1
"And!... Just to top it off... I've lost all confidence in my gp... Who doesn't think I'm bipolar, how can I express how I feel when I have to judge people's response before I even open my mouth? Well!!... Guess what?!... I haven't been able to "" pull myself together "" or ""give my head a wobble"" for over twenty years... My world gets smaller n smaller every day. But I go on... Fight... Struggling along... With something no-one sees...",1
"Their life is not my obligation. I owe them no debt. I will say what I will. If what I say hurts you, it is YOUR obligation, YOUR duty to avoid me. If you can't, that's not on me.

That being said, there ARE people that use it to garner attention, or that do it as a fad. I have met plenty.",1
I always feel better after I have done it. Feels like a release of pressure.  Not done it for a long time now. I have my son to live for now. I think those days are gone for me now.,1
I exercise hard now instead but no for me my self harm (cutting and burning) was cathartic it was the only way I knew to reset my brain when it got overloaded with negative thoughts or I get stuck in my analytical loop it was how I started breathing again. Mine was also hidden on parts of the body that werent seen...so yeah defo not for attention...but I find working out or doing yoga actually helps the burn in my muscles helps in the same way :) but Im not bipolar I suffer major depression and anxiety,1
I use to do this.. For those reasons.. Rub the scares when I get upset..promised I wouldn't do it anymore..,1
Alcohol and drugs will not only interfere with your antidepressant it is potentially very harmful to your unborn child.  To be honest your post come across as being a bit blase you need to take to take some  responsibility. Depression and anxiety are not excuses for being aggressive towards other people. Has anyone mentioned anger management to try and find more positive ways to deal with your emotions and anger. Don't know how old you are but you sound fairly young. Are you really ready to be responsible for another human being? It doesn't sound as if you are particularly as you are doing things that could harm your baby.  Seek support from your family friends or social services as you are going to need it. However you also need to work towards better health it doesn't just happen by itself unfortunately. Wish you good luck.,1
"I would recommend to see. Therapist.  Also maybe change your meds. Also energy drinks trigger, anxiety and depression,drinking with meds wrosen your simtons . It also think you might have bipolar 3 borderline personality disorder I am not a doctor or specialist​. But I been treated for over 12 years so I seen tons of therapist and take natural  meditation as well as Western medicine.accupunture works for me massage meditation. I also stress levels cause change to your depression . Not having a job allows more time to think. Try to keep busy if you can go for a walk take a bath. Juice fast my work too. You can do 3days. Coconut oil reduces inflammation in the brain. Omega too helps the brain function better. Ginger . Like I said this is all the stuff that has worked for me. I am not a specialist. Try talking to a therapist sometimes when you voice the ideas you have in your brain it loses it power. Writing . Pick up a new hobby till you get your job. Don't worry on the thing you can't control. Do small progressive thing around the house stuff you can actually control. Don't rominate about stuff thing eventually work them self out . I had 3 suicide and I was revived from all of them. I happy I was I have done a ton of wonderful thing and picked up a ton of hobbies I getting to see my daughter grow up. Your son needs more then you think you can't replace a parent . One thing at a time . Maybe the pressure of becoming a new parent might of triggered your depression. But taking your life is not the way out you need to see your son grow. I been through 2 divorces .And I have survived there been dark times but I kept doing thing until I got better. Exercise has helped me alot also. I wish you luck and I hope I have helped in any way. Having a mental illness is not the end of your life learn to except it and finding new ways to deal with it like any disease it's not the end all. Your life is just beginning",1
Sweetie get on different medication. Does your area offer anger management classes or anxiety classes,1
I know you are right I just worry about what they would think of me.,1
"What if your struggling and no one knows how to help.  When you wake up from a dead sleep feeling like you're  drowning. When ppl tell you how to fix your situation but you can't bring yourself to do it.  For what ever reason.  I'm lost,  I don't know what to do.",1
"you need to get help, that deep of depression osnt something you can help him woth, you need a pro. but i agree with eveyone else, if the threat is real you need to tell someone or get him to a hospital.",1
"I suffer from Bipolar, Mdd, PTSD, psychosis and anxiety/panic disorder. I suffered since age 13. I tried every medication out there, I got so bad in October I did 16 rounds of ECT.  It was a life changer for me, then it wore off, so we tried Lithium and vraylar quetiapine and prozac and it brought me back up. There is a treatment and medication out there it takes time to find it. I researched alot myself and luckily my Dr. Was listening to me and was willing to try new things. Keep trying never give up hope it took 25yrs to get to where I am at today.",1
"If he's threatening to take his life, you need to call for help. All threats of suicide should be taken seriously.",1
"My husband also suffers from depression and to be honest I found that just being there next to him, whether it's sitting in the bed just reading or being in the house as much as I can is a great comfort. We aren't all capable of expressing our feelings and at those times I just leave it until he is up to talking. Being bipolar myself I know how much I can give him before it affects me and I feel no guilt about it. A weak me is going to be no good if he is weak too.",1
"If he's threatening to kill himself, the threat should be taken seriously.  If he's got a therapist, that person should be notified (at the least).  If he's on medication, it may be failing and something new may be needed.  At the worst, he may need to be hospitalized again, which (I'm sure) is not something either of them want to hear.  If he's a danger to himself, his health and welfare is more important than anything else.  The poster may want to help their boyfriend, but the truth is that they likely don't have the necessary skill set to do it and are too close to the problems.  An informed professional might be able to give him a better perspective on things.  The boyfriend needs to be talking to a therapist or needs to be in the hospital right now if he's gotten this bad. That's the only advice I have, sadly.  :(",1
I recently completed a 6 week treatment of TMS for my depression and has worked wonders. I completed the treatments about 2 months ago and haven't been on medications except for my anxiety meds since almost the first treatment.,1
"You sound an aweful lot like me. I was diagnosed with bipolar 16 some years ago and went through a really bad depression/high anxiety bout about a year and a half ago. I've been treated like a guinea pig over the years with one med after the other which has made me very hesitant to change. I also deal with low sex drive and my husband was (and still is) my biggest supporter. But I finally found the right combination of medication, therapy, and I've become a facilitator for DBSA where I can help others who are still struggling. I know changing meds can be scary but you owe it to yourself to be 100% the person you can be.",1
"I know how you feel, I felt thst way since I was 13 years old. It's crippling and you lose hope and faith. I suffer from bipolar, Mdd,  psychosis, anxiety/panic disorder and PTSD. I was put on everything from the moon at back. I finally underwent ECT with keto mine treatment 16 rounds. It wore off 2 months ago. Fearing I needed more ECT I went back to my Dr. And we went with lithium, vraylar,   quetiapine, clonazepam. It has been a great success. I regained my hope and faith in life. It took 25 yrs but I can't remember the last 6 years of my life.  Which Iam ok with. There is still hope. Never stop looking. Try old medications with new ones. There's something out there. If it gets really bad try Clozaril it's not just for schizophrenia patients, they treat hard to treat depression with it. Hang in there",1
"I so know where you are and what you are feeling, 
sadly there are no easy answers.  When you are at this point of distress and frustrated,  you need to go back to basics.   start again and stick to your medications to work. if you are not experiencing the worst reactions, it takes 6 weeks to be effective . trust me I know, 100 tries later for me. there are new meds now that are terrific, called  5th generation, bipolar, depression , Im on a assortment, plus this new one, I, in 40 years feel great.   Please ask your doctor,....these are all 
systemic of our disease and it sucks,...
God bless you,....",1
"I've been able to skip the self harm lately, very hard, but still go thru the shame/grief from just having wanted to do it",1
"I am self-diagnosed BPD and medically diagnosed with bipolar II, social anxiety and major depression. 
I know I have BPD. Unfortunately every time I try to being it up to my therapist and my psychiatrist they push it off as just my bipolar.",1
It's a struggle daily not to self harm . I hope I made it through this day,1
"All i ÷ver hear is how crazy and psycho i am. I just cant take it anymore. After 8 years and many ups and downs we have decided to split up. I know in my heart it is over. I am so terrified i am going to fall into depression or mania which she predicted. And some other very harsh things. 
Im just tired of the stigma and falling in it sometimes. It sucks. Thanks for the rant.",1
That person is most likely a narcissist and would find a way to make you look guilty/bad regardless of your mental issues. Trust me on this. #NarcissismSucks,1
I agree it's so damn irritating. One person said yo me your meds are making you mad. Really!!!!,1
"It's hard, I've been there many times. If you have a good day you must be manic, if you have a bad day you're depressed. If you get mad or upset with someone for the way they treat you you're crazy and need to get your meds in check. I wish I knew the answer.",1
I use to have that problem but now I'm on tygretol and wellbutrin and a new anti psychotic called sulfris not sure if I spelt that right and have had no weight gain issues. There is no associated weight gain with any of those and they work very well. My diagnosis goes between bi polar and schizo effective with agoraphobia and high anxiety but those meds seem to keep me very stable. I was over 300lbs and yes I had help losing 175 of it but since then and the new meds I've had no issues with weight gain.,1
"I take lithium olanzapine and mirtazapine for bipolar psychosis and anxiety. Yes they mean weight gain. Over the past 3 yrs I've managed to lose 35kg ( not sure what that is in pounds) which isn't a lot but it's still a loss. I replace breakfast and lunch with diet shakes, in particular optifast which I really like) and I have a small dinner trying to avoid carbs if possible. I have chronic pain as well so moving is very painful but I manage to walk 2 20 min blocks 5 days a week to and from work and the train station. I'm lucky that I have no choice to walk if I want to work. It's difficult and can be demotivating at times but it is possible. Take care.",1
I'm afraid to get one.  What if I get tired of it? I'm so indecisive.,1
Oh yeah. After my first miscarriage I spiraled down a dark depression hole I hadn't been down in a long time. Almost destroyed my relationship with my now husband. I needed to mother something so when I brought up getting a kitten my husband jumped on it and agreed. Ended up finding a bonded pair siblings we couldn't separate so they both came home with us. They pulled me out of that hole and saved me and my relationship. My boy is currently curled up on my hip as I type. Hes always near me and knows when I'm upset or sick and he takes care of me.,1
"Never say can't. I struggled since a young age with schizoeffective disorder and borderline personality disorder. Been hospitalized many times, and tried to kill myself twice. I received healing, and if I believed that I could not overcome this horrible deepest darkest nightmare, I probably would not be here today. The struggle is real, but there is hope.",1
A daily struggle,1
Identify specific worries. Work to change what you can. leave what you can't change with God.,1
The struggles r real.... prayers huggz n lovz with groovy vibes of peace joy hope n faith wrapped up in groups of kindness     ☮️,1
"I'm sorry that's not true. And what's more, the bible doesn't teach that. And it won't back you, God is merciful and kind and The book of proverbs speaks repeatedly of his understanding. The bible shows many who suffered from different illnesses and sense then, many more plague people. Furthermore, the letters to the congregations and the apostles in the greek scriptures share more detail of how we should console the depressed. Don't use the bible to crush the helpless. I live in a family plagued by this illness and trust me if it was all in the head, fearing God wouldve cured it a century ago. You should stop talking. And you are still quite ignorant...",1
"If societies expectations and institutionalisation wasnt so limited we wouldnt be suffering from these mental states, we are not born into this world to be trained and taught how to live in only one acceptable state, we are here for a purpose to share our natural positive gifts that cannot shine or enlighten us in a blinded high society that corrupts all that is natural and beautiful in ourselves and our beautiful world of abundance created to sustain us and all living things. Instead we bow down to monarchy and legal chaos to survive, not intune with the divine essence of our human race, but the disgrace of hypocricy and uncertainty of ourselves",1
Don't think I'm anxious anymore more fucking angry than anything else but now on meds and feel calm and at times depressed,1
I can't even read it because of the red background.  The contrast will trigger an anxiety attack if I force myself to read it.,1
"What others do or think can make us hesitate to take a stand, until we realize God holds the now and future in His hand.",1
"I live in Aust and work in this system,   Firstly get your keys back , even if it means police involvement,make your self safe.  The unfortunately.. until he actually hurts himself or someone you can't do anything.. so gently with someone there for support. Tell him he can't come to your house making threats and treating you that way ,  because of his age and reguadless of his age you can't do anything unless you are his legal guardian,  then he can't get a passport without your signature..   but it's a lot of legal stuff and  he needs to. Agree unless deemed unfit .. but none of this will happen without him having an incident that called for legal interjection... the law is very definitive for people with disabilities. And mental health...  if you are threatened again or frightened lock yourself in the car or go to a neighbour and call police. This can initiate the process. He needs proper support from professionals maybe even a stay in a locked facility because you can't force him to take meds.. and even a group home isn't gonna help him in this state esp if he's violent .  There are lots of rules in group homes.    You need to get the police involved have him sectioned to a ward for evaluation for fear of your and community safety.      It's really awful to go through but please put yourself first and be safe..     ",1
Just remember the page you are on and the people who are giving advice. You are all he has and now the his mother has passed he is surely lost. The trauma of losing her is most likely horrible for him as it is for you. Try to find this woman and explain the situation if you can . Maybe just maybe she is ignorant of his disability's.,1
"He definitely needs professional care so hospitalization may be best. He is clearly not capable of taking care of himself, and while it's good of you to worry and obviously try to help, it is beyond your ability. Especially if he resorts to violence. Putting yourself in harm's way to try to protect him is doing NO ONE any benefit.",1
"If you are worried about your physical safety, him having your house keys and all, call the police and make a report. Then call mental health services in whatever state you live in and the police report will help fast track your brother to being seen and evaluated. Can't imagine what you're going through but the outbursts and threats/ physical violence are a priority in this situation.",1
"Two points: 1. Don't bring him to America.  2. A hospital stay can only help, don't fear the unknown- it's all trial and error.",1
"Since he's 30 can you even commit him to hospital without his consent if he's not currently a threat to himself or others? I'd call someone for  legit advice, hospital, police. If he is violent. Or let him make his own mistakes, maybe he will learn about himself and the world if he goes to America",1
With his history he must be well known to services or have a case worker? If you have contact numbers ring them as soon as you can. He is your brother but he is not your responsibility. It is never easy to do this. He is vulnerable and needs protection as much as you and your family do.,1
"You need to get him professional help, he needs it for himself and for the women he threatens. Don't feel bad, you'll be doing the best thing for him.",1
Yes..call a hospital because he is a vulnerable adult. He is mentally incapable to make such a risky plan.. He also needs to get his his violent temper under control before he really hurts them..or maybe even kills them. I know he is your brother and you love him. But only tough love will help him.  Call Hospital!,1
You need help call for help don't feel guilty just do it and live your life.. protect your self and him call for help,1
"I have a nephew like this. He has thrown stuff, hit us his grandmother included, wrapped his hands around our throats till finally we had to literally choose did we want to live in fear of what he could or would do to us and/or others. After battling years and him physically attacking a police officer, the courts understood our plea and put him in a mental institution. It's never the ideal situation.",1
Don't do nothing for me or my anxiety 400 mg 3 times a day. I'm start to only use it once with my Xanax when I have a bad panic attack just because,1
I believe this person is describing mindfulness. It is a great tool in keeping in the moment and not obsessing about that which you cannot control. Rather it is a means of acceptance of yourself and that in which you can change.,1
"I am on Gabopentin for anxiety, and it knocks me out. I sleep all night. I have never been able to do that with any other med.",1
"I am on olanzapine/zyprexa for psychosis, mood stabilising and anxiety including anxiety induced insomnia. I sleep petty well now. The thing that is disturbing my sleep is pain now but when that is under control I really do sleep well. I also take lithium and mirtazapine. I have bipolar and anxiety.",1
Have you considered  using cannabis for stress and anxiety?,1
"I have about 7 years of success with Zyprexa. For Bipolar, for anxiety, for insomnia (to some degree. I black out for 5 hours during which I'm said to be sleeping. Then up and down almost every hour since... going back on the ambien too. 10mg of Zyprexa isn't touching my insomnia).",1
Zyprexa doesnt help me personally with sleep or anxiety.. i use ambien a few days then lunesta for sleep.,1
I took ambien for about two years and it started doing that to me. I too cannot figure out what works for sleep. I wish I knew. it is awful to have a horrible day and then lie in bed all night having panic attacks. Good luck to you. A low dose of Xanax helps me now but that also comes with its own demons. Wish I could help you more but I am in the same boat.,1
I suffer from bipolar and anxiety and I take lithium and quetiapine plus diazapam,1
Does it not affect anxiety more though does it chill you out ?,1
"My advice would be to seek advice from a professional, read about different anti depressants and their possible side effects - dint think anyone who has responded to your question as referred to anti depressant which is what you are asking about many antidepressants are also good for  anxiety ocd etc too. Any drug has side effects ranging from minor to more severe and very common and rare. Sometimes you need to weigh up benefits of a drug against side effects and  accept themas long as they are not severe.",1
"Zonisamide followed by Lithium, both are mood stabilizers with agents designed to swat anxiety!",1
I use olanzapine. It's a mood stabiliser antipsychotic and it provides a calm from anxiety. I'm also on lithium and mirtazapine. All 3 can cause weight gain so I'm not sure which one or all to it but it has been the best for me. Outside medication I also use mindfulness. It has been a godsend. It's easy to do. You practice while you are feeling ok so when you start to feel anxious you can use it. Check it out online you can even get apps for your phone.,1
"Thanks Sue. I don't like to see guys treating people in an adverse way, it gets us all tarred with same brush. Her guy has issues but she is not the cause, if anything he is the cause of her anxiety. . . I hope she gets support via this group who will put her in the right direction of realising her true worth, once she accepts how important she is she will be able to then choose who she shares her life with and not feel she has to stay with a manipulative jerk because he has made her lose her own identity to support his. . . .   ",1
"Your guy is a control freak and using what is known as projection techniques making you feel everything is your fault, he is incapable of thinking of you as he is a narcissist and wants the world to revolve around him. You need someone who will support you when you're low and share the bad times as well as the good and not lay the blame at your feet. . . You are worth more than he is but you need to show him this. . . Tell him to take a hike and come back when he appreciates what your feeling, what depression and anxiety is and how low it makes you feel. Once he has had a taste of you not caring about him and concentrating on yourself it may teach him a serious life lesson. If not your better off on your own. . . Don't allow yourself, your feelings or emotions be manipulated by a fool that doesn't support YOU!. . . Good luck  ",1
"My mom does this to me sometimes. My partner and I chose to get married abroad and she decided she didn't want to come, blamed money but we had offered to pay for her flight and she found an excuse anyway. Two days before we were due to fly she rang me and said that I didn't see what I was doing, that it was because I was bipolar and depressed that I wasn't considering her feelings and we should essentially be doing things on her terms. It upset me massively.

Thing is, it wasn't me. I had done everything to include her and she had refused. It was a means for her to try to gain control over me. We went ahead with the wedding and didn't let her stop me. 

You might love your partner lots, but you have to ask yourself why he is doing this. Is he trying to control you too? x",1
"Yup.... We make up being depressed, fearful, manic.... So much fun! We love messing with people, starting fights, being told it's all in our heads.... I'm sorry if a doc diagnosed us then they arent the ones that are wrong but our family and friends that treat us like liars are.",1
"The problem with those with mental illness is they can easily be taken advantage of and people can easily manipulate them, make them feel like they are crazy, at fault all that time because they refuse to take responsibility for their own actions. The gaslighting mentioned by Alice sounds a lot of what he's doing. If he refuses to see that you are I'll and making an effort to get better and be supportive, I know this sucks, you don't need him. It's not healthy for you to constantly struggle to be better so you don't lose a relationship that is not doing well because your partner is manipulating you into feeling worse. 

Focus on you, your health and mentality is all that matters right now not him.",1
"And it seems like her comment is gone. Talking herself up like she chose help and we don't ""I'm a success story, I'm not a victim, your opinion is your own IM going to continue to better myself"" saying we aren't trying. We sit in this group and play victim oh and we are insecure apparently. She's all perfect now because she doesn't get mad lol. And because she chooses to love and have confidence. She made me feel like a piece of shit! Well if she's all better she can leave. She was a piece....",1
"Ah, it is genetic folks and a huge struggle  ",1
Struggling to do things people consider normal on a daily basis is tiring af.. Eugh anxiety u cunt!,1
I'm SO with you there. I don't even go to the shops or for a walk. I don't even go to the mail box. Anxiety is exactly that Kayleigh.,1
"I'm pretty familiar with ssri meds. If I had to guess. This is probably more for anxiety or sedation medication. I have been on seroquel before. Don't believe I was on the xr. 
As far as being worried because ssri don't agree with you. This isn't of the ssri medications.",1
"I did on on seroquel xr and celexa which is am anti depressant. Or just wasn't the right fit though and I kept having breakthrough episodes, mostly of hypomania. And I had to stay on my anti-anxiety meds. But I tried it for almost two years so it didn't have any major side effects.",1
"I've been on that combo for about 4 years now. It's honestly the only combo to work for me. I've been on almost every med they make, and was diagnosed bipolar 2 when I was 13. I also have 3 children. The Seroquel xr wasn't for me. It made me feel like I have restless leg syndrome. I hope you find that it works as well for you",1
Ask for Sertraline. Taken in the morning  it keeps u on track in the day and its effects stil help u sleep in the evening. I do not have bipolar. I have suffered from differing degrees of depression and anxiety son and of since I was 15 and am in a good place now with this medicine. I will be 60 this year. I hope they finally find themedicaton that will help you  ,1
"Thanks for sharing! Med changes can be way scary checking in with family and friends, and your therapist and other team will help in this time...I so appreciate you sharing this",1
"Also? If you're worried about drug interactions, drugs dot com has a great interaction checker. I use it before putting anything new in my mouth ever.",1
In Australia prescription medication isn't allowed to be advertised. Only the over the counter stuff. It would annoy me using actors although a person with anxiety and/or depression might be too anxious or depressed to actually do an ad. What would be good is if they consulted with people that are affected by the illness and maybe had people say what it's really like so am actor had a small understanding of what it's like.,1
"Talk to her we are all different as for me I don't like to talk to my husband about it, it's embarrassing so I just want him to leave me alone and give me space when I cry.",1
Just be understanding. My wife left me about 4 months ago because she didn't know how to handle my anxiety and depression because it was so hard to explain to her how badly it changed who I was. Just be supportive and listen. If she's worth it to you keep fighting and know she's not doing it to upset you.,1
"Let me first say that I think it's awesome that you're reaching out to see how best to handle this situation and the love that shows you have for your fiancee. I have been with my husband for 15 years now, married for nine of them. The best advice he would give is never minimize or make fun of the way she's feeling something. Bipolar people in general feel things more intensely. People in the hypomanic (bipolar 1) spectrum feel things even more deeply. We are prone to be more angry, fearful, and hurtful to those closest to us. In my case I would constantly question why anyone would want to be with me. Do not take this as a personal attack against you. It is more indicative of how we feel about ourselves. Gently make sure she is taking care of herself--meds, proper rest, proper eating, etc. When I'm in a depressive low, my husband has to remind to shower. Read and educate yourself on the disorder, triggers, and symptoms so you can help see if a cycle is happening. Even if she gets angry with you, do it anyway. Most importantly, remember that she is a person, not a mental illness and that's who you fell in love with in the first place. Good luck to you both.     ",1
"I've read a lot of posts but I eventually cried over yours, and I began to feel sick to my stomach that I had nothing rightful to say to you in the moment. So I shut my phone and ran an errand, got my composure back, and me back, and eventually returned to you. I think you have to call upon your son and open up. Write a list first of what's wrong, and then give it to him to process. You must give your son an open door to possibly collaborate to help you. It would be absolutely cruel of you to take your life without giving him a chance to earnestly help you. He's your son, he loves you more than words ever do. Second, there are people called life coaches. This ties in to you wanting to get back to your old self. These folks have seen it all, nothing to be shy about. Try it, you've got nothing to lose. I do happen to believe that serious depression benefits from mood stabilizers since anti depressants can make things way worse. Talking Lithium, Zonisamide type drugs with a sprinkling of antidepressant. And force yourself to write down a list of what you know you enjoy even though you aren't doing it. Share it with your son and the life coach. Collectively you'll gently come up with a plan. No more talk of suicide or those thoughts for at least a month, just Barr them from having any power over you. Not an option. I just gave you a slew of things to do my friend!! Xxxx",1
"Emma Peetz Nelson Meds can't fix everything dear friend. Ive had these thoughts for years and when they seem overwhelming I seek more intense help. It is what is. Some days/weeks/months are better than others. Love you, Peet!",1
"I have very few friends, and there is nothing wrong with that. Go for quality over quantity. Meeting new people is not a problem, trusting them is so don't. Try to stop worrying about other people. If they really don't like you, they will soon be out of your life but try to enjoy their company as they pass through it. 

Some will stick around and will be willing to wait for you to ""open up."" In a few months/years/whatever you may actually feel different towards them and feel more trusting and secure. 

I know it is difficult, I'm going through this process myself. But I'm slowly giving up a life of isolation for a life with a few acquaintances who may one day be friends. And I'm winning as I'm not so isolated any more. Still have no friends who I totally trust but maybe that will come. But as I say, I'm already ahead by being able to join in with company. Start with little steps one after the other and see how far you can get.",1
"Personally, I'd set an alarm if at all possible.  Set the title for the alarm as ""Breakfast"" or ""Remember to Eat"", it's something I do on my days off work because I tend to get preoccupied and end up just having little to no food or fluids.  Setting an alarm has worked wonders and now I eat on or around the time the alarm is set naturally because I'm so used to doing it.",1
Stay on your meds. See your Dr and get a good therapists. I'm in the same boat. Exercise some way it alleviates depression and anxiety.,1
"After my visit to docs today to be told "" ive been seeing that docs place for 2 yrs and should be normal now and taking my meds not trying to lessen or zero my meds and still have anxiety days..."" i felt like telling him my anxiety has been with me for over 2 decades.   And have always done what everyone wanted me to do to get better.  Not what i needed to do to get better.   And in the last year or two i have had improvements.  And what the hell is normal.  Im different.  Not broken.  Im me.  I would rather be interactive with my mental health plan...not complacent and just take what im told.",1
Effexor and Latuda are my perfect combination for panic attacks and depression,1
Have you ever had anxiety attack where you think your going to die cause you can't take a breathe,1
Heather Marie Awan a nice read. Crazy tho. I go to bed late and wake up early in a panic,1
Karla Kremer Breister me to a t    bleh stupid anxiety,1
Anxiety drains the life from you.,1
"Serious therapy. Medication. If that doesn't work and you still worry about being a danger to yourself or someone else, hospitalization. I was TERRIFIED of what that would mean but admitting myself to the hospital saved my life.",1
"Glad to hear you are going back to therapy, that is the first step, you may also want to concider medications if you are not already; they have helped me a lot (diagnosed at 8 as well). In the meantime...if you feel a mood swing take a step back. Remove yourself from the situation and breath slowly, concentrate on your body limb by limb slowly and relax; meditation can help too.  it sounds silly but it can work. The self harm will be more tricky, it helped me to keep my hands busy during triggering situations. I took up knitting, crocet, and drawing. it also helps distract from the anxiety, giving you something manual to concentrate on.",1
"If it gets bad, go to the hospital.  Don't fuck around.   I cut my throat in November and was hospitalized for 11 days.  Got out, family abandoned me, wife left, lost job.  Now I'm trying to rebuild my life.  Don't wait too long.  If you're feeling suicidal, go to the hospital.   Now I have a nice scar.  No shame in going for help.",1
"You are ill.... You know you are ill and are trying to get help that in itself is difficult and very brave of you. For the first time ever I've been in the same situation and to be honest I've felt shame but that is the illness shaming because you and I have nothing to be ashamed about. Things get so overwhelming and out of control and for me I self harm to change my focus because I'm clearly not taking care of myself and it forces me to do that. I'm not sure what your reason is but changing your focus is important but finding a healthy way to do that is even more important. Especially finding  something to keep your focus that you enjoy doing.... Art, colouring, reading, watching tv, cooking for friends, asking for help. Don't be afraid to ask for that.

I'm not sure what relationship you have with your family but if you are close to them, they will understand. If not find other avenues of support. You need to surround yourself with people who will stick with you and realize how difficult that level of control is or can be. If you want them in your life write them a letter or sit down and talk to them.... Tell them what you need and why, tell them that you need them, that you love them. Doing that is all you can do and sometimes knowing that you atleast tried is all you can do. 

Focus on you and your health.... I wish the best for you and your struggle ❤️",1
It's definitely not 100% preventable . Way to make people feel even worse about themselves and more guilty,1
"I fright it everyday just to try to have a good day,I have the morning sickness with mine, Am sick of haven morning sickness you get thinking you are pregnant with all the morning sickness some people think it's funny because you have depression panic anxiety and bipolar when you have a spell people laugh cuz I think it's funny well it's not funny it really hurts people that have it some people even miss a lot of things in their life because of it",1
